0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.0,0.0,0.0,41.18391,0.0,0.81933546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7724667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01207,0.0,0.0,2.2569437,5.193256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9706646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968124,0.0,0.0,0.0,4.3727813,0.0,8.531086,0.0,0.0,0.0,0.0,0.97818166,0.0,0.0,0.78482443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0167906,0.0,1.353693,0.0,0.93549526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.724533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.434654,2.1196995,0.0,0.89884126,1.8407567,28.371223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.017424,0.0,0.0,0.0,2.020594,0.0,0.0,0.0,0.0,33.473473
11.725961,0.0,0.0,0.0,0.0,4.8893714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.526699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.940044,0.0,7.080168,28.94648,0.0,6.356985,1.793841,0.0,0.0,0.0,0.0,0.0,8.670708,0.0,0.0,6.0251427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4246707,0.0,5.601426,0.0,0.0,0.0,4.951508,0.0,5.832741,0.0,0.0,0.0,0.0,8.379999,0.0,0.0,4.7932324,0.0,11.943041,8.632404,0.0,0.0,0.0,9.518162,0.0,0.0,6.405784,0.0,5.5037074,9.865547,9.780711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6709172,6.036115,0.0,6.691764,4.915483,25.330162,0.0,0.0,0.0,0.0,44.198757,0.0,0.0,0.0,0.0,0.0,21.61961,0.0,0.0,0.0,5.1787853,0.0,0.0,0.0,7.6002975,36.297005
0.0,0.0,0.0,47.41158,0.0,6.65487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8446245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6482115,0.0,0.59814,24.088179,0.0,7.7046227,1.9078051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.346602,0.0,0.0,0.0,0.0,1.8943403,0.0,0.0,0.0,0.0,0.0,0.0,6.2937183,0.0,0.0,0.0,6.6457353,0.0,9.88746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1763415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8076506,0.0,6.839122,5.888532,6.0033946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.930504,7.9493136,0.0,5.715675,7.024043,15.285936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.591543,0.0,0.0,0.0,6.307536,0.0,0.0,0.0,4.368027,22.807383
24.516012,0.0,0.0,13.071545,0.0,7.1811285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5653954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0091748,0.0,15.573149,0.0,0.0,3.8600917,16.798717,0.0,0.0,0.0,0.0,0.0,29.12842,0.0,0.0,3.8958948,0.0,0.0,0.0,0.0,18.272846,0.0,0.0,0.0,0.0,16.79224,0.0,5.438289,0.0,0.0,0.0,8.492509,0.0,7.391485,0.0,0.0,0.0,0.0,22.50596,0.0,0.0,6.9479074,0.0,16.567696,16.399162,0.0,0.0,0.0,21.83616,0.0,0.0,3.6944394,0.0,5.958154,2.8118453,2.6709561,0.0,0.0,0.0,0.0,13.815377,0.0,0.0,0.0,8.9398775,0.0,0.0,0.0,0.0,0.0,0.0,26.229551,0.0,3.7145095,0.0,0.87007034,5.261895,35.592865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7352,0.0,0.0,0.0,7.717551,0.0,0.0,0.0,2.6638947,40.13028
0.8114896,0.0,0.0,40.201447,0.0,2.624063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2824636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5233098,0.0,3.1839373,0.0,0.0,4.248445,5.0522647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7222037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4697747,0.0,2.9083602,0.0,0.0,0.0,3.1119423,0.0,9.630119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9140193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2169924,0.0,3.3648152,2.1438267,2.4209008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.186417,4.6616564,0.0,0.5360249,3.3669503,22.861977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.676971,0.0,0.0,0.0,3.289011,0.0,0.0,0.0,0.0,28.671803
0.0,0.0,0.0,0.0,0.0,11.7928915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.598634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333998,0.0,20.93104,0.0,0.0,12.931082,16.096184,0.0,0.0,0.0,0.0,0.0,25.239834,0.0,0.0,13.211638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.632487,0.0,0.0,0.0,14.134688,0.0,17.4024,0.0,0.0,0.0,0.0,37.246986,0.0,0.0,11.1942,0.0,24.987118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2658415,0.0,11.671948,15.897373,19.54304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.941498,13.09149,0.0,13.847511,11.716085,25.557783,0.0,0.0,0.0,0.0,25.268108,0.0,0.0,0.0,0.0,0.0,21.281935,0.0,0.0,0.0,13.346939,0.0,0.0,0.0,13.872018,34.939278
0.0,0.0,0.0,18.65891,0.0,3.5656667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6464176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4417024,0.0,0.0,0.0,0.0,4.549456,2.642039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0573936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1746273,0.0,0.0,0.0,2.61144,0.0,8.29188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7996037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6111336,0.0,4.1182995,2.2893536,1.442068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.772865,5.210708,0.0,2.1223884,3.8105261,22.785284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.807564,0.0,0.0,0.0,3.558421,0.0,0.0,0.0,1.0228701,29.355993
12.676507,0.0,0.0,0.0,0.0,10.303834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.579157,0.0,7.098143,31.211113,0.0,9.745987,9.526348,0.0,0.0,0.0,0.0,0.0,12.809711,0.0,0.0,9.696362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.520757,14.471979,0.0,0.0,12.859094,0.0,9.885034,0.0,0.0,0.0,0.0,7.6126757,0.0,0.0,10.208727,0.0,18.64165,11.337594,0.0,0.0,0.0,9.882774,0.0,0.0,9.882244,0.0,10.631158,13.438223,12.976097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.757808,0.0,11.715082,10.535043,23.525267,0.0,0.0,0.0,0.0,39.827644,0.0,0.0,0.0,0.0,0.0,19.778614,0.0,0.0,0.0,10.280272,0.0,0.0,0.0,12.648567,30.745779
8.010585,0.0,0.0,0.0,0.0,8.241316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.369886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.416839,0.0,2.3961842,54.71525,0.0,7.365263,9.139801,0.0,0.0,0.0,0.0,0.0,8.64784,0.0,0.0,7.569839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300493,0.0,7.9947057,36.288296,0.0,0.0,8.457175,0.0,8.268586,0.0,0.0,0.0,0.0,3.5837023,0.0,0.0,8.308518,0.0,3.7729113,15.9368515,0.0,0.0,0.0,8.480018,0.0,0.0,7.4721193,0.0,8.204796,10.248775,9.634668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.256993,0.0,9.283079,8.041396,40.28431,0.0,0.0,0.0,0.0,40.013714,0.0,0.0,0.0,0.0,0.0,34.26592,0.0,0.0,0.0,7.1650033,0.0,0.0,0.0,9.876663,50.184044
16.883865,0.0,0.0,0.0,0.0,7.3735414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.917942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.882773,0.0,8.49178,61.76409,0.0,7.468461,16.209373,0.0,0.0,0.0,0.0,0.0,17.64181,0.0,0.0,7.2068386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4406185,32.176815,0.0,0.0,11.509229,0.0,7.6360726,0.0,0.0,0.0,0.0,3.7292907,0.0,0.0,7.2509356,0.0,2.7205212,17.01307,0.0,0.0,0.0,15.029991,0.0,0.0,7.347512,0.0,7.9770865,12.126467,8.893331,0.0,0.0,0.0,0.0,2.78199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.215037,0.0,10.138122,7.553668,42.475914,0.0,0.0,0.0,0.0,47.588554,0.0,0.0,0.0,0.0,0.0,36.1647,0.0,0.0,0.0,7.603569,0.0,0.0,0.0,9.946372,52.09783
4.6931653,0.0,0.0,0.0,0.0,10.538821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.343255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.487459,0.0,1.7155292,14.778491,0.0,10.142483,8.362907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.533797,0.0,0.0,0.0,0.0,20.63088,0.0,0.0,0.0,0.0,0.0,0.0,9.824247,0.0,0.0,0.0,17.269403,0.0,8.364997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.043349,0.0,0.0,1.2723835,0.0,0.0,0.0,2.7221177,0.0,0.0,10.3955555,0.0,10.282387,8.204134,9.533685,0.0,0.0,0.0,0.0,3.4186676,0.0,0.0,40.104603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8079195,0.0,9.444454,9.190474,30.205791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.735035,0.0,0.0,0.0,12.933504,0.0,0.0,0.0,9.375768,35.015106
14.63396,0.0,0.0,0.0,0.0,6.9845004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15126,0.0,0.0,49.60738,0.0,6.251735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.528089,0.0,0.0,0.0,0.0,28.559183,0.0,0.0,0.0,0.0,6.2068787,0.0,7.0735517,0.0,0.0,0.0,13.950172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0367866,0.0,0.0,9.605503,0.0,0.0,0.0,12.682826,0.0,0.0,6.357625,0.0,6.5642614,5.6434493,9.390859,0.0,0.0,0.0,0.0,17.101252,0.0,0.0,21.742075,19.109774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.649756,0.0,6.139737,4.816204,35.356255,0.0,0.0,0.0,0.0,11.5233755,0.0,0.0,0.0,0.0,0.0,32.997257,0.0,0.0,0.0,9.051269,0.0,0.0,0.0,7.0521665,41.967453
20.882154,0.0,0.0,13.95454,0.0,2.0921588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6294155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7129992,0.0,6.840846,0.0,0.0,1.4071512,6.2854767,0.0,0.0,0.0,0.0,0.0,6.1946273,0.0,0.0,1.2517408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88755,0.0,1.4758667,0.0,0.0,0.0,1.9895554,0.0,5.0650163,0.0,0.0,0.0,0.0,0.73825675,0.0,0.0,2.041283,0.0,0.0,16.74892,0.0,0.0,0.0,16.357378,0.0,0.0,1.1653874,0.0,1.1952997,0.592068,0.0,0.0,0.0,0.0,0.0,11.864766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.47397,1.6684384,0.0,0.3384682,2.1886694,27.456942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.784388,0.0,0.0,0.0,2.6018841,0.0,0.0,0.0,0.0,32.610126
0.0,0.0,0.0,27.314886,0.0,3.8320556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8028054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777162,0.0,4.17115,0.0,0.0,4.4576817,0.77566445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2660794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4547963,0.0,3.0866535,0.0,0.0,0.0,0.0,0.0,9.120952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7618842,0.0,0.0,0.664975,0.0,0.0,0.0,0.0,0.0,0.0,4.345187,0.0,3.2771785,2.7831619,2.5424418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.715254,4.6444426,0.0,1.8968914,3.7564533,20.605217,0.0,0.0,0.0,0.0,0.30096275,0.0,0.0,0.0,0.0,0.0,13.369974,0.0,0.0,0.0,3.9207814,0.0,0.0,0.0,1.1533223,26.320578
